Hour,Region,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridSell_MW,GridLoad_MW,GridCharge_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,ChargePower_MW,DischargePower_MW,SOC_MWh
1957,RegionD,136.165,197.267,333.432,426.79296000000005,0.0,180.0,0.0,0.0,426.79296000000005,0.0,180.0,405.33703999999994,0.0,0.0,90.0
1958,RegionD,116.9233333333,197.298667,314.2220003333,402.204160426624,0.0,180.0,0.0,0.0,402.204160426624,0.0,180.0,367.795839573376,0.0,0.0,90.0
1959,RegionD,97.324,191.849,289.173,370.14144,0.0,180.0,0.0,0.0,370.14144,-3.0235861096174475e-14,180.0,327.50856000000005,-3.0235861096174475e-14,0.0,89.99999999999997
1960,RegionD,103.7293333333,146.730667,250.4600003333,320.588800426624,0.0,180.0,0.0,0.0,320.588800426624,0.0,180.0,299.411199573376,0.0,-0.0,90.0
1961,RegionD,122.1886666667,79.671333,201.8599996667,258.380799573376,0.0,180.0,0.0,0.0,258.380799573376,214.65883959497307,180.0,69.31036083165094,214.65883959497307,0.0,291.77930921927464
1962,RegionD,158.5596666667,106.530333,265.0899996667,339.315199573376,0.0,180.0,0.0,0.0,339.315199573376,130.684800426624,180.0,0.0,130.684800426624,0.0,414.6230216203012
1963,RegionD,158.7446666667,86.045333,244.7899996667,313.331199573376,0.0,180.0,0.0,0.0,313.331199573376,94.538800426624,180.0,0.0,94.538800426624,0.0,503.4894940213278
1964,RegionD,158.7386666667,63.401333,222.1399996667,284.339199573376,0.0,180.0,0.0,0.0,284.339199573376,75.85080042662406,180.0,0.0,75.85080042662406,0.0,574.7892464223544
1965,RegionD,143.3176666667,110.512333,253.82999966670002,324.90239957337604,0.0,180.0,0.0,0.0,324.90239957337604,-1.2892467641380544e-14,180.0,5.317600426623996,-1.2892467641380544e-14,0.0,574.7892464223544
1966,RegionD,103.8156666667,180.314333,284.1299996667,363.686399573376,0.0,180.0,0.0,0.0,320.0,0.0,180.0,0.0,0.0,43.68639957337598,527.814623225176
1967,RegionD,126.643,200.227,326.87,418.3936,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,88.17359999999996,433.0043006445309
1968,RegionD,149.28,221.14,370.41999999999996,474.13759999999996,0.0,180.0,0.0,0.0,360.19000000000005,0.0,180.0,0.0,0.0,113.94759999999991,310.4799995692622
1969,RegionD,125.7646666667,236.215333,361.9799996667,463.334399573376,0.0,180.0,0.0,0.0,407.87,0.0,180.0,0.0,0.0,55.464399573376,250.84086024305142
1970,RegionD,130.82,290.97,421.79,539.8912,0.0,180.0,0.0,0.0,470.0,0.0,180.0,0.0,0.0,69.89120000000003,175.68903228606217
1971,RegionD,133.629,336.301,469.92999999999995,601.5104,0.0,180.0,0.0,0.0,542.35,0.0,180.0,0.0,0.0,59.16039999999998,112.07569895272886
1972,RegionD,107.2173333333,372.652667,479.8700003333,614.2336004266241,0.0,180.0,0.0,0.0,614.2336004266241,-0.0,180.0,5.766399573375907,0.0,0.0,112.07569895272886
1973,RegionD,62.7013333333,405.418667,468.1200003333,599.193600426624,0.0,180.0,0.0,0.0,599.193600426624,-0.0,180.0,98.45639957337596,0.0,0.0,112.07569895272886
1974,RegionD,83.1666666667,384.313333,467.4799996667,598.374399573376,0.0,180.0,0.0,0.0,598.374399573376,-0.0,180.0,171.62560042662403,0.0,0.0,112.07569895272886
1975,RegionD,124.0306666667,326.429333,450.4599996667,576.588799573376,0.0,180.0,0.0,0.0,576.588799573376,-0.0,180.0,255.54120042662396,0.0,0.0,112.07569895272886
1976,RegionD,144.2653333333,326.644667,470.9100003333,602.764800426624,0.0,180.0,0.0,0.0,602.764800426624,-0.0,180.0,277.04519957337595,0.0,0.0,112.07569895272886
1977,RegionD,103.826,351.104,454.92999999999995,582.3104,0.0,180.0,0.0,0.0,582.3104,-0.0,180.0,327.4696,0.0,0.0,112.07569895272886
1978,RegionD,109.4723333333,294.537667,404.0100003333,517.132800426624,0.0,180.0,0.0,0.0,517.132800426624,-0.0,180.0,402.86719957337596,0.0,0.0,112.07569895272886
1979,RegionD,111.8906666667,264.989333,376.8799996667,482.40639957337595,0.0,180.0,0.0,0.0,482.40639957337595,-0.0,180.0,427.373600426624,0.0,0.0,112.07569895272886
1980,RegionD,112.1636666667,246.916333,359.0799996667,459.622399573376,0.0,180.0,0.0,0.0,459.622399573376,-0.0,180.0,420.18760042662393,0.0,0.0,112.07569895272886
1981,RegionD,128.9343333333,208.895667,337.8300003333,432.422400426624,0.0,180.0,0.0,0.0,432.422400426624,-0.0,180.0,399.707599573376,0.0,0.0,112.07569895272886
1982,RegionD,103.1146666667,201.971333,305.0859996667,390.510079573376,0.0,180.0,0.0,0.0,390.510079573376,-0.0,180.0,379.489920426624,0.0,0.0,112.07569895272886
1983,RegionD,131.8466666667,153.082333,284.9289996667,364.70911957337603,0.0,180.0,0.0,0.0,364.70911957337603,-0.0,180.0,332.94088042662395,0.0,0.0,112.07569895272886
1984,RegionD,157.9546666667,122.825333,280.7799996667,359.398399573376,0.0,180.0,0.0,0.0,359.398399573376,-1.6629723602895963e-13,180.0,260.60160042662415,-1.6629723602895963e-13,0.0,112.0756989527287
1985,RegionD,123.2293333333,114.260667,237.4900003333,303.987200426624,0.0,180.0,0.0,0.0,303.987200426624,238.36279957337604,180.0,-0.0,238.36279957337604,0.0,336.13673055170216
1986,RegionD,103.6713333333,140.898667,244.5700003333,313.049600426624,0.0,180.0,0.0,0.0,313.049600426624,156.950399573376,180.0,0.0,156.950399573376,0.0,483.67010615067557
1987,RegionD,136.5093333333,106.590667,243.1000003333,311.168000426624,0.0,180.0,0.0,0.0,311.168000426624,4.233020553464427e-13,180.0,96.70199957337556,4.233020553464427e-13,0.0,483.670106150676
1988,RegionD,146.0493333333,112.610667,258.6600003333,331.084800426624,0.0,180.0,0.0,0.0,331.084800426624,-9.26772946344312e-13,180.0,29.105199573376996,-9.26772946344312e-13,0.0,483.67010615067517
1989,RegionD,164.088,104.122,268.21,343.30879999999996,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,13.088799999999935,469.5961276560516
1990,RegionD,180.602,121.738,302.34000000000003,386.99520000000007,0.0,180.0,0.0,0.0,320.0,0.0,180.0,0.0,0.0,66.99520000000007,397.5582781936859
1991,RegionD,201.2586666667,115.041333,316.2999996667,404.863999573376,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,74.643999573376,317.29591306102355
1992,RegionD,168.8306666667,166.859333,335.68999966670003,429.68319957337604,0.0,180.0,0.0,0.0,360.19000000000005,0.0,180.0,0.0,0.0,69.49319957337599,242.57204255201714
1993,RegionD,138.3706666667,226.479333,364.8499996667,467.007999573376,0.0,180.0,0.0,0.0,407.87,0.0,180.0,0.0,0.0,59.13799957337602,178.98279569892463
1994,RegionD,107.659,307.481,415.14,531.3792,0.0,180.0,0.0,0.0,470.0,0.0,180.0,0.0,0.0,61.37919999999997,112.98365591397842
1995,RegionD,59.705,380.705,440.40999999999997,563.7248,0.0,180.0,0.0,0.0,542.35,0.0,180.0,0.0,0.0,21.374799999999937,90.0
1996,RegionD,31.814,422.166,453.98,581.0944000000001,0.0,180.0,0.0,0.0,581.0944000000001,-0.0,180.0,38.905599999999936,0.0,0.0,90.0
1997,RegionD,49.84,399.15,448.99,574.7072000000001,0.0,180.0,0.0,0.0,574.7072000000001,-0.0,180.0,122.94279999999992,0.0,0.0,90.0
1998,RegionD,61.9693333333,397.610667,459.58000033329995,588.2624004266239,0.0,180.0,0.0,0.0,588.2624004266239,0.0,180.0,181.7375995733761,0.0,0.0,90.0
1999,RegionD,86.8426666667,396.087333,482.9299996667,618.150399573376,0.0,180.0,0.0,0.0,618.150399573376,-0.0,180.0,213.97960042662396,0.0,0.0,90.0
2000,RegionD,61.7396666667,394.730333,456.4699996667,584.2815995733761,0.0,180.0,0.0,0.0,584.2815995733761,0.0,180.0,295.5284004266239,0.0,0.0,90.0
2001,RegionD,50.9,401.66,452.56,579.2768,0.0,180.0,0.0,0.0,579.2768,0.0,180.0,330.5032,0.0,0.0,90.0
2002,RegionD,52.82,356.45,409.27,523.8656,0.0,180.0,0.0,0.0,523.8656,0.0,180.0,396.1344,0.0,0.0,90.0
2003,RegionD,64.9466666667,300.413333,365.3599996667,467.660799573376,0.0,180.0,0.0,0.0,467.660799573376,0.0,180.0,442.119200426624,0.0,0.0,90.0
2004,RegionD,68.6413333333,297.418667,366.0600003333,468.556800426624,0.0,180.0,0.0,0.0,468.556800426624,0.0,180.0,411.2531995733759,0.0,0.0,90.0
2005,RegionD,70.3003333333,263.162667,333.4630003333,426.832640426624,0.0,180.0,0.0,0.0,426.832640426624,0.0,180.0,405.297359573376,0.0,0.0,90.0
2006,RegionD,80.7356666667,231.787333,312.5229996667,400.029439573376,0.0,180.0,0.0,0.0,400.029439573376,0.0,180.0,369.970560426624,0.0,0.0,90.0
2007,RegionD,101.3843333333,176.416667,277.8010003333,355.585280426624,0.0,180.0,0.0,0.0,355.585280426624,0.0,180.0,342.06471957337595,0.0,0.0,90.0
2008,RegionD,97.8773333333,155.602667,253.48000033329998,324.454400426624,0.0,180.0,0.0,0.0,324.454400426624,0.0,180.0,295.545599573376,0.0,0.0,90.0
2009,RegionD,108.9886666667,118.841333,227.82999966670002,291.622399573376,0.0,180.0,0.0,0.0,291.622399573376,250.7276004266242,180.0,-1.9895196601282805e-13,250.7276004266242,0.0,325.68394440102674
2010,RegionD,105.7653333333,127.234667,233.00000033330002,298.240000426624,0.0,180.0,0.0,0.0,298.240000426624,152.40875244409034,180.0,19.351247129285653,152.40875244409034,0.0,468.94817169847164
2011,RegionD,146.0266666667,97.493333,243.51999966670002,311.70559957337605,0.0,180.0,0.0,0.0,311.70559957337605,96.16440042662396,180.0,0.0,96.16440042662396,0.0,559.3427080994982
2012,RegionD,154.546,85.424,239.97,307.1616,0.0,180.0,0.0,0.0,307.1616,-0.0,180.0,53.02840000000003,0.0,0.0,559.3427080994982
2013,RegionD,159.2393333333,129.260667,288.5000003333,369.28000042662404,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,39.060000426624015,517.3427076407627
2014,RegionD,138.534,146.856,285.39,365.2992,0.0,180.0,0.0,0.0,320.0,0.0,180.0,0.0,0.0,45.299199999999985,468.63389043646157
2015,RegionD,139.0466666667,187.903333,326.9499996667,418.495999573376,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,88.275999573376,373.7134607876702
2016,RegionD,106.8823333333,271.167667,378.0500003333,483.90400042662395,0.0,180.0,0.0,0.0,360.19000000000005,0.0,180.0,0.0,0.0,123.7140004266239,240.6876538773219
2017,RegionD,129.22,257.26,386.48,494.69440000000003,0.0,180.0,0.0,0.0,407.87,0.0,180.0,0.0,0.0,86.82440000000003,147.32808398484877
2018,RegionD,139.69,268.52,408.21,522.5088,0.0,180.0,0.0,0.0,470.0,0.0,180.0,0.0,0.0,52.50879999999995,90.86700871603162
2019,RegionD,162.0413333333,254.698667,416.74000033330003,533.427200426624,0.0,180.0,0.0,0.0,533.427200426624,-0.0,180.0,8.922799573375983,0.0,0.0,90.86700871603162
2020,RegionD,169.1933333333,273.986667,443.1800003333,567.270400426624,0.0,180.0,0.0,0.0,567.270400426624,-0.0,180.0,52.72959957337605,0.0,0.0,90.86700871603162
2021,RegionD,215.2106666667,252.199333,467.4099996667,598.2847995733761,0.0,180.0,0.0,0.0,598.2847995733761,-0.0,180.0,99.36520042662391,0.0,0.0,90.86700871603162
2022,RegionD,158.2266666667,325.563333,483.7899996667,619.251199573376,0.0,180.0,0.0,0.0,619.251199573376,-0.0,180.0,150.74880042662403,0.0,0.0,90.86700871603162
2023,RegionD,114.1853333333,377.054667,491.2400003333,628.7872004266239,0.0,180.0,0.0,0.0,628.7872004266239,-0.0,180.0,203.34279957337606,0.0,0.0,90.86700871603162
2024,RegionD,100.9973333333,350.592667,451.5900003333,578.035200426624,0.0,180.0,0.0,0.0,578.035200426624,-0.0,180.0,301.77479957337596,0.0,0.0,90.86700871603162
2025,RegionD,100.3913333333,344.758667,445.1500003333,569.792000426624,0.0,180.0,0.0,0.0,569.792000426624,-0.0,180.0,339.987999573376,0.0,0.0,90.86700871603162
2026,RegionD,78.7,348.51,427.21,546.8288,0.0,180.0,0.0,0.0,546.8288,-0.0,180.0,373.1712,0.0,0.0,90.86700871603162
2027,RegionD,120.5906666667,285.399333,405.9899996667,519.667199573376,0.0,180.0,0.0,0.0,519.667199573376,-0.0,180.0,390.11280042662395,0.0,0.0,90.86700871603162
2028,RegionD,174.7603333333,200.709667,375.4700003333,480.601600426624,0.0,180.0,0.0,0.0,480.601600426624,-0.0,180.0,399.20839957337597,0.0,0.0,90.86700871603162
2029,RegionD,144.8283333333,206.071667,350.9000003333,449.152000426624,0.0,180.0,0.0,0.0,449.152000426624,-0.0,180.0,382.977999573376,0.0,0.0,90.86700871603162
2030,RegionD,126.4883333333,172.201667,298.69000033329996,382.32320042662394,0.0,180.0,0.0,0.0,382.32320042662394,-0.0,180.0,387.67679957337606,0.0,0.0,90.86700871603162
2031,RegionD,102.1073333333,194.048667,296.15600033329997,379.07968042662395,0.0,180.0,0.0,0.0,379.07968042662395,-0.0,180.0,318.570319573376,0.0,0.0,90.86700871603162
2032,RegionD,83.6536666667,165.699333,249.3529996667,319.17183957337596,0.0,180.0,0.0,0.0,319.17183957337596,-0.0,180.0,300.82816042662404,0.0,0.0,90.86700871603162
2033,RegionD,91.1373333333,137.192667,228.3300003333,292.262400426624,0.0,180.0,0.0,0.0,292.262400426624,250.087599573376,180.0,0.0,250.087599573376,0.0,325.94935231500506
2034,RegionD,87.0973333333,153.432667,240.5300003333,307.878400426624,0.0,180.0,0.0,0.0,307.878400426624,162.121599573376,180.0,0.0,162.121599573376,0.0,478.3436559139784
2035,RegionD,96.844,167.996,264.84000000000003,338.99520000000007,0.0,180.0,0.0,0.0,338.99520000000007,-3.926801722884296e-14,180.0,68.87479999999998,-3.926801722884296e-14,0.0,478.34365591397835
2036,RegionD,89.4146666667,147.955333,237.36999966669998,303.833599573376,0.0,180.0,0.0,0.0,303.833599573376,-0.0,180.0,56.35640042662408,0.0,0.0,478.34365591397835
2037,RegionD,107.726,157.654,265.38,339.6864,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,9.466399999999965,468.1647311827956
2038,RegionD,126.8313333333,146.908667,273.74000033330003,350.387200426624,0.0,180.0,0.0,0.0,320.0,0.0,180.0,0.0,0.0,30.38720042662402,435.49032212190957
2039,RegionD,148.5,178.85,327.35,419.00800000000004,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,88.78800000000001,340.01935437997406
2040,RegionD,160.033,209.487,369.52,472.9856,0.0,180.0,0.0,0.0,360.19000000000005,0.0,180.0,0.0,0.0,112.79559999999992,218.7337629821247
2041,RegionD,127.144,220.446,347.59000000000003,444.9152,0.0,180.0,0.0,0.0,407.87,0.0,180.0,0.0,0.0,37.04520000000002,178.90021459502788
2042,RegionD,112.988,280.342,393.33,503.4624,0.0,180.0,0.0,0.0,470.0,0.0,180.0,0.0,0.0,33.4624,142.91913932621065
2043,RegionD,132.7926666667,329.367333,462.15999966669995,591.5647995733759,0.0,180.0,0.0,0.0,542.35,0.0,180.0,0.0,0.0,49.2147995733759,90.0
2044,RegionD,94.8213333333,366.658667,461.4800003333,590.694400426624,0.0,180.0,0.0,0.0,590.694400426624,0.0,180.0,29.305599573375957,0.0,0.0,90.0
2045,RegionD,89.3446666667,386.425333,475.7699996667,608.985599573376,0.0,180.0,0.0,0.0,608.985599573376,-0.0,180.0,88.66440042662396,0.0,0.0,90.0
2046,RegionD,76.8653333333,391.904667,468.7700003333,600.025600426624,0.0,180.0,0.0,0.0,600.025600426624,-0.0,180.0,169.974399573376,0.0,0.0,90.0
2047,RegionD,86.7143333333,369.545667,456.2600003333,584.012800426624,0.0,180.0,0.0,0.0,584.012800426624,-0.0,180.0,248.11719957337596,0.0,0.0,90.0
2048,RegionD,81.2483333333,375.581667,456.83000033329995,584.7424004266239,0.0,180.0,0.0,0.0,584.7424004266239,0.0,180.0,295.067599573376,0.0,0.0,90.0
2049,RegionD,90.8333333333,334.696667,425.5300003333,544.678400426624,0.0,180.0,0.0,0.0,544.678400426624,0.0,180.0,365.101599573376,0.0,0.0,90.0
2050,RegionD,88.6133333333,335.866667,424.48000033330004,543.334400426624,0.0,180.0,0.0,0.0,543.334400426624,0.0,180.0,376.66559957337597,0.0,0.0,90.0
2051,RegionD,95.712,281.308,377.02,482.5856,0.0,180.0,0.0,0.0,482.5856,0.0,180.0,427.1944,0.0,0.0,90.0
2052,RegionD,112.6106666667,252.799333,365.4099996667,467.724799573376,0.0,180.0,0.0,0.0,467.724799573376,0.0,180.0,412.08520042662394,0.0,0.0,90.0
2053,RegionD,91.867,252.565,344.432,440.87296000000003,0.0,180.0,0.0,0.0,440.87296000000003,0.0,180.0,391.25703999999996,0.0,0.0,90.0
2054,RegionD,81.1966666667,233.043333,314.2399996667,402.22719957337597,0.0,180.0,0.0,0.0,402.22719957337597,0.0,180.0,367.77280042662403,0.0,0.0,90.0
2055,RegionD,125.724,144.096,269.82,345.3696,0.0,180.0,0.0,0.0,345.3696,-0.0,180.0,352.2804,0.0,0.0,90.0
2056,RegionD,158.1133333333,101.611667,259.7250003333,332.448000426624,0.0,180.0,0.0,0.0,332.448000426624,0.0,180.0,287.551999573376,0.0,-0.0,90.0
2057,RegionD,166.748,73.212,239.95999999999998,307.1488,0.0,180.0,0.0,0.0,307.1488,224.3197532825198,180.0,10.881446717480243,224.3197532825198,0.0,300.8605680855686
2058,RegionD,159.0633333333,85.586667,244.6500003333,313.152000426624,0.0,180.0,0.0,0.0,313.152000426624,0.0,180.0,156.847999573376,0.0,-0.0,300.8605680855686
2059,RegionD,112.681,113.219,225.89999999999998,289.152,0.0,180.0,0.0,0.0,289.152,118.71800000000002,180.0,0.0,118.71800000000002,0.0,412.4554880855686
2060,RegionD,119.4873333333,104.632667,224.1200003333,286.873600426624,0.0,180.0,0.0,0.0,286.873600426624,73.31639957337593,180.0,9.947598300641403e-14,73.31639957337593,0.0,481.372903684542
2061,RegionD,89.5136666667,181.306333,270.8199996667,346.64959957337607,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,16.429599573376038,463.7066675841377
2062,RegionD,93.0323333333,199.287667,292.3200003333,374.169600426624,0.0,180.0,0.0,0.0,320.0,0.0,180.0,0.0,0.0,54.169600426624015,405.4597854049721
2063,RegionD,123.873,168.847,292.72,374.68160000000006,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,44.46160000000003,357.65161336196127
2064,RegionD,114.3146666667,249.935333,364.24999966670003,466.23999957337605,0.0,180.0,0.0,0.0,360.19000000000005,0.0,180.0,0.0,0.0,106.049999573376,243.6193557561806
2065,RegionD,105.2613333333,307.078667,412.3400003333,527.795200426624,0.0,180.0,0.0,0.0,407.87,0.0,180.0,0.0,0.0,119.92520042662397,114.66752734045589
2066,RegionD,98.6893333333,286.420667,385.1100003333,492.940800426624,0.0,180.0,0.0,0.0,470.0,0.0,180.0,0.0,0.0,22.94080042662398,90.0
2067,RegionD,70.869,352.731,423.6,542.2080000000001,0.0,180.0,0.0,0.0,542.2080000000001,-0.0,180.0,0.14199999999993906,0.0,0.0,90.0
2068,RegionD,74.5626666667,365.947333,440.5099996667,563.852799573376,0.0,180.0,0.0,0.0,563.852799573376,0.0,180.0,56.147200426623954,0.0,0.0,90.0
2069,RegionD,56.1553333333,416.844667,473.0000003333,605.440000426624,0.0,180.0,0.0,0.0,605.440000426624,0.0,180.0,92.20999957337597,0.0,0.0,90.0
2070,RegionD,60.352,387.228,447.58,572.9024,0.0,180.0,0.0,0.0,572.9024,0.0,180.0,197.09760000000006,0.0,0.0,90.0
2071,RegionD,65.652,393.598,459.25,587.84,0.0,180.0,0.0,0.0,587.84,0.0,180.0,244.28999999999996,0.0,0.0,90.0
2072,RegionD,65.4986666667,346.791333,412.2899996667,527.731199573376,0.0,180.0,0.0,0.0,527.731199573376,0.0,180.0,352.07880042662396,0.0,0.0,90.0
2073,RegionD,65.4543333333,367.795667,433.25000033329997,554.560000426624,0.0,180.0,0.0,0.0,554.560000426624,0.0,180.0,355.21999957337596,0.0,0.0,90.0
2074,RegionD,78.8383333333,318.931667,397.7700003333,509.145600426624,0.0,180.0,0.0,0.0,509.145600426624,0.0,180.0,410.854399573376,0.0,0.0,90.0
2075,RegionD,53.9453333333,333.434667,387.3800003333,495.84640042662403,0.0,180.0,0.0,0.0,495.84640042662403,0.0,180.0,413.93359957337594,0.0,0.0,90.0
2076,RegionD,69.2883333333,274.241667,343.5300003333,439.718400426624,0.0,180.0,0.0,0.0,439.718400426624,0.0,180.0,440.09159957337596,0.0,0.0,90.0
2077,RegionD,47.7623333333,279.962667,327.7250003333,419.488000426624,0.0,180.0,0.0,0.0,419.488000426624,0.0,180.0,412.641999573376,0.0,0.0,90.0
2078,RegionD,69.7536666667,237.495333,307.2489996667,393.278719573376,0.0,180.0,0.0,0.0,393.278719573376,0.0,180.0,376.721280426624,0.0,0.0,90.0
2079,RegionD,83.87,205.014,288.884,369.77152,0.0,180.0,0.0,0.0,369.77152,0.0,180.0,327.87847999999997,0.0,0.0,90.0
2080,RegionD,103.7993333333,153.865667,257.6650003333,329.811200426624,0.0,180.0,0.0,0.0,329.811200426624,0.0,180.0,290.188799573376,0.0,0.0,90.0
2081,RegionD,120.376,101.414,221.79000000000002,283.8912,0.0,180.0,0.0,0.0,283.8912,258.4588,180.0,0.0,258.4588,0.0,332.951272
2082,RegionD,86.8346666667,172.405333,259.2399996667,331.827199573376,0.0,180.0,0.0,0.0,331.827199573376,106.14461770776447,180.0,32.02818271885954,106.14461770776447,0.0,432.7272126452986
2083,RegionD,124.824,91.716,216.54,277.1712,0.0,180.0,0.0,0.0,277.1712,130.6988,180.0,0.0,130.6988,0.0,555.5840846452986
2084,RegionD,148.9466666667,101.043333,249.9899996667,319.987199573376,0.0,180.0,0.0,0.0,319.987199573376,-3.41456017685093e-14,180.0,40.20280042662407,-3.41456017685093e-14,0.0,555.5840846452986
2085,RegionD,131.6976666667,145.542333,277.2399996667,354.867199573376,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,24.647199573375985,529.0817195126363
2086,RegionD,126.2986666667,164.971333,291.26999966669996,372.82559957337594,0.0,180.0,0.0,0.0,320.0,0.0,180.0,0.0,0.0,52.82559957337594,472.2799995412643
2087,RegionD,141.161,197.139,338.3,433.024,0.0,180.0,0.0,0.0,330.22,0.0,180.0,0.0,0.0,102.80399999999997,361.7380640573934
2088,RegionD,150.7006666667,192.979333,343.6799996667,439.91039957337597,0.0,180.0,0.0,0.0,360.19000000000005,0.0,180.0,0.0,0.0,79.72039957337591,276.0172043010752
2089,RegionD,186.1333333333,197.426667,383.56000033329997,490.95680042662394,0.0,180.0,0.0,0.0,407.87,0.0,180.0,0.0,0.0,83.08680042662394,186.67655868104944
2090,RegionD,141.386,262.264,403.65,516.672,0.0,180.0,0.0,0.0,470.0,0.0,180.0,0.0,0.0,46.672000000000025,136.49161244449027
2091,RegionD,177.4916666667,279.998333,457.4899996667,585.587199573376,0.0,180.0,0.0,0.0,542.35,0.0,180.0,0.0,0.0,43.23719957337596,90.0
2092,RegionD,223.2666666667,230.553333,453.8199996667,580.889599573376,0.0,180.0,0.0,0.0,580.889599573376,-0.0,180.0,39.11040042662398,0.0,0.0,90.0
2093,RegionD,175.9466666667,286.273333,462.2199996667,591.641599573376,0.0,180.0,0.0,0.0,591.641599573376,0.0,180.0,106.00840042662401,0.0,0.0,90.0
2094,RegionD,166.5633333333,323.816667,490.3800003333,627.686400426624,0.0,180.0,0.0,0.0,627.686400426624,0.0,180.0,142.313599573376,0.0,0.0,90.0
2095,RegionD,212.0826666667,254.247333,466.3299996667,596.902399573376,0.0,180.0,0.0,0.0,596.902399573376,0.0,180.0,235.227600426624,0.0,0.0,90.0
2096,RegionD,202.1786666667,254.641333,456.8199996667,584.729599573376,0.0,180.0,0.0,0.0,584.729599573376,0.0,180.0,295.0804004266239,0.0,0.0,90.0
2097,RegionD,130.26,299.03,429.28999999999996,549.4911999999999,0.0,180.0,0.0,0.0,549.4911999999999,0.0,180.0,360.28880000000004,0.0,0.0,90.0
2098,RegionD,115.1376666667,313.282333,428.4199996667,548.377599573376,0.0,180.0,0.0,0.0,548.377599573376,0.0,180.0,371.62240042662404,0.0,0.0,90.0
